uuid,avaliacaoRef,idBaseRef,fazendaRef,dtcResponsavelRef,cod_fazenda,nomeFazenda,cidade_nome,estado_sigla,regiao_macro,regiao_micro,safra,epoca,dataPlantioSoja,dataColheitaSoja,latitude,longitude,altitude,nomeResponsavel,nome,dePara,status_material,tipoTeste,indexTratamento,populacao,gm,notaUniformidade,notaDensidade,notaVigor,notaDaninhas,notaPragas,notaDoencas,notaHomogenidade,notaSolo,notaQualidadeInicial,notaMedia
28075579-67b9-4882-9837-8c27aa61f98b,b21bec8b-2018-4070-99e8-753450f1987f,4c5c4c37-9ea2-4e7b-8a87-299f552c46be,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,80KA72,80KA72 CE,STINE,Densidade,307,350,80,4,3,5,5,5,5,5,5,,4.62
2881b46d-dc04-4b10-aae9-0b79aa486660,b21bec8b-2018-4070-99e8-753450f1987f,8240fc23-4f8d-4a5b-af96-57a8ef427e1d,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,79KA72,79KA72 CE,STINE,Densidade,206,200,79,3,3,4,5,5,5,4,5,,4.25
28ca7148-e64b-4e7b-9ebd-3154be10aece,cc6b2b51-99c4-4a76-b463-344e173b917b,eb10137f-c513-4d93-a7e0-90b4b3761d8c,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,76EA72,76EA72 E,STINE,Densidade,102,350,76,0,0,0,0,0,0,0,0,,0
2930ba16-e3c9-4744-9df2-954178fc2e64,512d7723-9a7e-49e5-a5fe-701139d3829a,bfdd8cbc-a7b9-4cfe-ac8b-0d1ed6f14185,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,10/30/2024,2/19/2025,-17.121477,-51.170811,800,Lucas Pereira,78KA42,78KA42 CE,STINE,Densidade,205,250,78,4,4,5,5,5,5,5,5,,4.75
2a3659a5-9b12-4d09-aab9-bc569eb615c4,b21bec8b-2018-4070-99e8-753450f1987f,e4c6b25c-f512-425e-8167-2881b84d6e39,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,77EA40,77EA40 E,STINE,Densidade,304,300,77,2,3,4,5,4,5,4,5,,4
2a77ee79-22a5-4182-a2dd-22d5e7a2c19a,cc6b2b51-99c4-4a76-b463-344e173b917b,8240fc23-4f8d-4a5b-af96-57a8ef427e1d,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,79KA72,79KA72 CE,STINE,Densidade,206,200,79,0,0,0,0,0,0,0,0,,0
2b337967-4157-4cf3-882e-64875c89dc6b,44711239-5467-4a95-b074-5115f52c24fb,30c39c73-134f-44f9-9695-621b96da095b,9ac6429e-ec51-4764-a767-7c89528ba0d6,586073f9-041b-4931-9e42-b44975c8b383,M4-401-F-24,Ponte de Pedra,Itiquira,MT,MACRO IV,REC 401,2024/25,Safra,10/28/2024,2/25/2025,-17.1054,-54.7112,485,Tamila Ribeiro,80KA72,80KA72 CE,STINE,Densidade,307,350,80,5,3,5,5,5,4,5,4,,4.5
2b390a4a-d8d4-4c3e-83c4-799d11011a70,cc6b2b51-99c4-4a76-b463-344e173b917b,bb3a06e5-bb1e-4f59-b11e-53351dbe1b4d,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,80KA72,80KA72 CE,STINE,Densidade,307,250,80,0,0,0,0,0,0,0,0,,0
2b581bd6-90e4-4ee2-90dd-33f1100c5897,44711239-5467-4a95-b074-5115f52c24fb,edceb654-50b2-4221-935f-e692367ebc4b,9ac6429e-ec51-4764-a767-7c89528ba0d6,586073f9-041b-4931-9e42-b44975c8b383,M4-401-F-24,Ponte de Pedra,Itiquira,MT,MACRO IV,REC 401,2024/25,Safra,10/28/2024,2/25/2025,-17.1054,-54.7112,485,Tamila Ribeiro,84KA92,84KA92 CE,DP2,Densidade,208,350,84,5,4,5,5,5,4,5,5,,4.75
2bc163fb-8591-4617-9319-c99da663a86d,b501bce8-9c22-4b2e-89b5-ca123e07482c,046d0317-6540-4d28-9dcc-d36de26617b2,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,84KA92,84KA92 CE,DP2,Densidade,108,300,84,4,4,4,3,5,5,5,5,,4.38
2bc75e97-2aa6-47c8-8c82-4b3d933eebbf,2d7d1ce4-f264-4a19-a95c-de5fb313a2b8,9531178f-1a05-48c6-a7cd-015a55ac0bf1,46a26871-132b-4fbf-bb8c-0c43f1226ad9,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-F-24,Fazenda Santana ,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/16/2024,2/9/2025,-12.385359,-55.593431,380,Luiz Penna,76KA72,76KA72 CE,STINE,Densidade,203,250,76,4,4,4,5,5,5,4,5,,4.5
2c04b760-b36a-4ab3-912c-13ae0d5b438b,3e5d75c9-5c3e-4013-acc5-38883d676d7b,4b1c88cf-b99f-42d8-84eb-0818a4fe472b,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,84KA92,84KA92 CE,DP2,Densidade,108,250,84,3,5,4,5,3,5,3,5,,4.12
2c17722c-cb43-4c5b-b9fb-9e4bda44aa3e,cc6b2b51-99c4-4a76-b463-344e173b917b,256fed46-31a4-4fa9-9a78-9a60f0ae33ef,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,77EA40,77EA40 E,STINE,Densidade,104,250,77,0,0,0,0,0,0,0,0,,0
2ccedf04-48f9-46a3-ab27-d0c5b85365c3,512d7723-9a7e-49e5-a5fe-701139d3829a,df04fdcb-1e98-4dde-ac9a-b99a375b0adb,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,10/30/2024,2/19/2025,-17.121477,-51.170811,800,Lucas Pereira,77EA40,77EA40 E,STINE,Densidade,104,250,77,4,4,5,5,5,5,5,5,,4.75
2cf3d324-412f-4ea7-8021-27576dbc810e,3e5d75c9-5c3e-4013-acc5-38883d676d7b,d26a05f2-1cbf-453c-a7b1-a6c2dd7343cb,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,76EA72,76EA72 E,STINE,Densidade,202,400,76,3,2,4,4,4,5,4,5,,3.88
2cfebab0-0f42-4567-b474-c18276f526dc,3e5d75c9-5c3e-4013-acc5-38883d676d7b,8c9247a0-bea6-4f93-8bf5-0638005d3ceb,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,84KA92,84KA92 CE,DP2,Densidade,208,300,84,3,2,4,5,4,5,5,5,,4.12
2d1c61a6-5837-4e16-af6f-d4edee28d86a,4c5ef501-99ed-47f3-9486-7aa8065fa782,b48e2577-2d41-44bc-910d-8688ba6add35,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,76EA72,76EA72 E,STINE,Densidade,202,300,76,4,3,4,5,4,4,4,3,,3.88
2dd59c08-74b9-40d0-995f-abfedfdc0faa,79c65f9d-74c8-477c-9214-44eb11840a18,0633b36b-a433-471e-9b68-eb260bff1f41,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,76EA72,76EA72 E,STINE,Densidade,202,350,76,4,3,4,5,5,4,4,5,,4.25
2df9e17b-305c-46c2-a077-dcf843545cc1,79c65f9d-74c8-477c-9214-44eb11840a18,4488bd44-58db-406f-abcb-b17744a6dd63,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,80KA72,80KA72 CE,STINE,Densidade,207,200,80,4,5,5,5,5,5,4,5,,4.75
2e17fe33-8a6c-45b9-9e01-0b8667c71f33,b501bce8-9c22-4b2e-89b5-ca123e07482c,871cb505-1c25-46b1-b8cd-c16f2f805043,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,76KA72,76KA72 CE,STINE,Densidade,103,350,76,4,4,4,3,5,5,5,5,,4.38
2e7a4eff-e865-4274-81db-bbb01d664b01,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,2bccf27d-b5b0-4893-9666-75f396100d67,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,76KA72,76KA72 CE,STINE,Densidade,303,300,76,3,3,3,3,3,4,3,4,,3.25
2e833bdc-9af0-4b61-95b3-77f58ac3c888,4c5ef501-99ed-47f3-9486-7aa8065fa782,f7db94a9-2c2e-43a1-a01a-8d24cee9a98e,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,77EA40,77EA40 E,STINE,Densidade,204,350,77,3,2,3,5,4,4,3,3,,3.38
2e94ac06-e2f6-4152-a285-cac346baae09,512d7723-9a7e-49e5-a5fe-701139d3829a,09e93b5c-1f7f-4437-8020-12c3a4f06193,b33c3624-6107-4c18-9a37-f85064b13c09,12351e76-eed4-41fb-bf16-99fb41d513a8,M4-401-B-24,Estreito Ponte de Pedra Veneza,Montividiu,GO,MACRO IV,REC 401,2024/25,Safra,10/30/2024,2/19/2025,-17.121477,-51.170811,800,Lucas Pereira,76KA72,76KA72 CE,STINE,Densidade,103,350,76,4,4,5,5,5,5,5,5,,4.75
2eba45aa-65d5-45d9-b81d-852dc37a5a6a,b21bec8b-2018-4070-99e8-753450f1987f,8d0a5489-9301-42eb-9797-c1dc30191aa5,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,79KA72,79KA72 CE,STINE,Densidade,106,350,79,5,3,5,5,5,5,5,5,,4.75
2f10e50e-88ef-4ac9-94d8-e85595b5ccd5,79c65f9d-74c8-477c-9214-44eb11840a18,e20d607c-a3fb-41ee-a4c9-c26d9ee80bde,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,79KA72,79KA72 CE,STINE,Densidade,306,300,79,4,5,5,5,5,5,4,5,,4.75
2f49f820-d14a-413e-a4db-2133cd7efdad,44711239-5467-4a95-b074-5115f52c24fb,6803c593-e0f9-4ffe-8a10-c54007e812b0,9ac6429e-ec51-4764-a767-7c89528ba0d6,586073f9-041b-4931-9e42-b44975c8b383,M4-401-F-24,Ponte de Pedra,Itiquira,MT,MACRO IV,REC 401,2024/25,Safra,10/28/2024,2/25/2025,-17.1054,-54.7112,485,Tamila Ribeiro,77EA40,77EA40 E,STINE,Densidade,304,400,77,5,3,5,5,5,4,5,4,,4.5
2f6f556e-0c61-4966-8df1-70c488b0f59e,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,8a3b6dd8-4cc0-410f-b0a2-7e3a801f85dc,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,10/21/2024,2/27/2025,0,0,0,Luis Tosin ,79KA72,79KA72 CE,STINE,Densidade,106,250,79,4,4,4,4,4,4,4,4,,4
2f8a1eed-0728-43db-89fd-eb14cec8c564,3e5d75c9-5c3e-4013-acc5-38883d676d7b,fb184597-25c1-4c99-a0ed-b7e14bda18dc,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,80KA72,80KA72 CE,STINE,Densidade,107,250,80,5,4,5,5,4,5,5,5,,4.75
2f8e4019-2665-4640-9cb7-3fe11a9881f7,b501bce8-9c22-4b2e-89b5-ca123e07482c,e07638f2-167a-4f7b-9753-9181e3e09f44,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,78KA42,78KA42 CE,STINE,Densidade,105,200,78,4,4,5,3,5,5,5,5,,4.5
2f9685d6-9d25-40ee-897b-843192ca2dba,cc6b2b51-99c4-4a76-b463-344e173b917b,e1a10984-fca2-4af1-a64b-5676a4a5fbdb,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,79KA72,79KA72 CE,STINE,Densidade,306,200,79,0,0,0,0,0,0,0,0,,0
2fd2e205-25e0-466b-832b-cc9fe5c4ce86,2d7d1ce4-f264-4a19-a95c-de5fb313a2b8,294c96a9-f867-4407-9510-00b305812a68,46a26871-132b-4fbf-bb8c-0c43f1226ad9,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-F-24,Fazenda Santana ,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/16/2024,2/9/2025,-12.385359,-55.593431,380,Luiz Penna,79KA72,79KA72 CE,STINE,Densidade,306,300,79,4,3,4,5,5,5,4,5,,4.38
2fdfc707-ecf6-45eb-bc32-b661b74995a4,3e5d75c9-5c3e-4013-acc5-38883d676d7b,20358b92-da4c-4a8a-960e-a1492f385bc8,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,79KA72,79KA72 CE,STINE,Densidade,206,350,79,3,2,5,5,4,5,5,5,,4.25
2fe736d7-8a24-4663-9d74-d7656ba7e58b,4c5ef501-99ed-47f3-9486-7aa8065fa782,2b222205-997d-4cba-a2ff-ac0faf9534f5,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,76EA72,76EA72 E,STINE,Densidade,202,350,76,3,3,3,5,4,4,3,3,,3.5
302fb6e5-68a8-4f71-9139-18e15ebae1c8,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,d26a05f2-1cbf-453c-a7b1-a6c2dd7343cb,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,76EA72,76EA72 E,STINE,Densidade,202,400,76,3,3,3,4,4,5,3,4,,3.62
3049cf0a-4736-4ec2-85e9-b7b4656bc57a,79c65f9d-74c8-477c-9214-44eb11840a18,cac81139-ea36-40db-9d1e-92ebdecb07aa,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,70KA30,70KA30 CE,STINE,Densidade,201,300,70,4,5,5,5,5,5,4,5,,4.75
30874933-bd59-4396-9ca9-32ea446cac94,b501bce8-9c22-4b2e-89b5-ca123e07482c,cb5b36fa-9c0b-41d9-8d49-c12f2f4431be,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,77EA40,77EA40 E,STINE,Densidade,204,300,77,4,4,4,3,5,5,4,5,,4.25
30a4815c-9ce9-47f9-8b23-ad78cfc227bd,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,e5819fb5-8b8e-401d-ba5f-4ab40a0d4b36,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,79KA72,79KA72 CE,STINE,Densidade,306,300,79,3,3,4,4,4,4,4,4,,3.75
30e4cb1a-3318-4429-9dcf-65473d998268,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,4b1c88cf-b99f-42d8-84eb-0818a4fe472b,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,84KA92,84KA92 CE,DP2,Densidade,108,250,84,3,2,4,4,4,5,4,4,,3.75
31016eaf-777c-4ea7-b100-4d9312380f8f,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,61dc2112-ad65-4315-bab1-3de451d6be0c,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,80KA72,80KA72 CE,STINE,Densidade,207,250,80,4,3,3,5,5,5,3,4,,4
3122c9d0-f268-4a54-b89a-91e282ae302d,3e5d75c9-5c3e-4013-acc5-38883d676d7b,80e21c96-12bf-4952-a3a3-1fb5def33e29,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,70KA30,70KA30 CE,STINE,Densidade,301,250,70,3,2,3,4,4,5,4,5,,3.75
312a2598-3cdb-4a0b-b58c-80cd93796c10,3e5d75c9-5c3e-4013-acc5-38883d676d7b,e5819fb5-8b8e-401d-ba5f-4ab40a0d4b36,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,79KA72,79KA72 CE,STINE,Densidade,306,300,79,4,4,4,5,4,5,4,5,,4.38
313ddc72-5f0f-41f9-b24d-c3eaa14f9fcc,b501bce8-9c22-4b2e-89b5-ca123e07482c,3f3fd040-3f55-4322-86f1-dce8479056a4,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,84KA92,84KA92 CE,DP2,Densidade,208,300,84,4,4,4,3,5,5,5,5,,4.38
315bc905-fc18-422d-a036-836dc3a442f8,b501bce8-9c22-4b2e-89b5-ca123e07482c,7be3e3dc-8f1c-4129-9a41-5ef51481db71,9e09bbd0-f32d-45e9-b38a-8f5f8b90283f,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-A-24,AgroROSSO 1,São Miguel do Passa Quatro,GO,MACRO III,REC 304,2024/25,Safra,11/8/2024,3/6/2025,-16.836499,-48.446628,1010,Rafael Ribeiro,84KA92,84KA92 CE,DP2,Densidade,308,300,84,4,4,4,3,5,5,5,5,,4.38
31cb43e3-6693-4839-966e-886f31b46ef6,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,cbac5de1-0248-4cc8-9950-3919833b0e7b,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,84KA92,84KA92 CE,DP2,Densidade,108,400,84,4,3,4,3,4,4,4,4,,3.75
324d3a18-eb5a-4c19-a495-57e1698c49d8,ad5fa440-65d6-4ac1-ae3b-152920a5cee4,b691b333-0d39-4c76-939e-7c7610cb7420,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,76EA72,76EA72 E,STINE,Densidade,302,250,76,3,3,3,5,5,5,3,4,,3.88
328ee972-0e0e-489a-a0bd-67c2c180f37b,cc6b2b51-99c4-4a76-b463-344e173b917b,29734410-63a3-46de-8772-a6c8c38b0f8e,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,76KA72,76KA72 CE,STINE,Densidade,103,250,76,0,0,0,0,0,0,0,0,,0
32d81deb-f833-4b4d-8a88-d60075dc1b50,44711239-5467-4a95-b074-5115f52c24fb,1d9a50e4-412b-49b5-9ebd-3698e77166ab,9ac6429e-ec51-4764-a767-7c89528ba0d6,586073f9-041b-4931-9e42-b44975c8b383,M4-401-F-24,Ponte de Pedra,Itiquira,MT,MACRO IV,REC 401,2024/25,Safra,10/28/2024,2/25/2025,-17.1054,-54.7112,485,Tamila Ribeiro,70KA30,70KA30 CE,STINE,Densidade,201,300,70,5,4,5,5,5,5,5,4,,4.75
32fa4d10-3f8d-413f-a36e-3d195405f0e5,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,a5cc4ddd-89be-4084-aa3b-40f8cb87041a,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,10/21/2024,2/27/2025,0,0,0,Luis Tosin ,77EA40,77EA40 E,STINE,Densidade,104,250,77,4,4,4,4,3,4,4,4,,3.88
33294ff3-36b3-4e4f-8239-9e24810167d3,3e5d75c9-5c3e-4013-acc5-38883d676d7b,126b3b78-6dbb-416c-97e8-86dc09e3f908,4db9f327-5421-4971-84bb-8ce6ed788db4,cea7f5ab-9542-41b4-a62e-fe6496faace9,M4-402-A-24,Fazenda Aquidauana,Campo Novo do Parecis,MT,MACRO IV,REC 402,2024/25,Safra,10/15/2024,2/16/2025,-14.163552,-58.053603,437,Josélia Portilho,70KA30,70KA30 CE,STINE,Densidade,201,400,70,3,2,3,4,5,5,4,5,,3.88
33428d1e-ad12-4187-b8cb-b192d2c506a9,8287743c-b3c6-42c6-8934-2fb1f6fc4c40,fa24ac5e-1e10-4da4-9918-fa918b9dabf5,394c0133-b356-40a0-9ce8-8fe7412fb244,589904d8-eb5c-48cc-a8e0-ad3398f7f373,M2-204-A-24,Flor do Cerrado ,Rio Brilhante,MS,MACRO II,REC 204,2024/25,Safra,10/21/2024,2/27/2025,0,0,0,Luis Tosin ,76KA72,76KA72 CE,STINE,Densidade,303,250,76,4,4,4,4,4,4,4,4,,4
